"SurveyIndicator","IndicatorName.x","SurveyID","meanY","maxY","minY","Source","dataOrlando","surveyID","country_code","version_code","dataset","IndicatorName.y","MeanY","dataValidation","IndicatorName","diffY"
"MNG2013+NotStunting","NotStunting","MNG2013","0.89083472978879","0.89083472978879","0.89083472978879","MICS",1,"MNG2013","Mongolia","2013","ch","NotStunting","0.89083472978879",1,"NotStunting",0
"MNG2013+NotWasting","NotWasting","MNG2013","0.989900888287761","0.989900888287761","0.989900888287761","MICS",1,"MNG2013","Mongolia","2013","ch","NotWasting","0.989900888287761",1,"NotWasting",0
"MNG2013+Overweight","Overweight","MNG2013","0.107807038224669","0.107807038224669","0.107807038224669","MICS",1,"MNG2013","Mongolia","2013","ch","Overweight","0.107807038224669",1,"Overweight",0
"MNG2013+ProfessionalHelp","ProfessionalHelp","MNG2013","0.988779720310891","0.988779720310891","0.988779720310891","MICS",1,"MNG2013","Mongolia","2013","wm","ProfessionalHelp","0.988779720310891",1,"ProfessionalHelp",0
"MNG2013+SafeSanitation","SafeSanitation","MNG2013","0.260755288808284","0.260755288808284","0.260755288808284","MICS",1,"MNG2013","Mongolia","2013","hh","SafeSanitation","0.260519883128995",1,"SafeSanitation",0.000235405679289036
"MNG2013+SecondaryEducation2035","SecondaryEducation2035","MNG2013","0.700621843875321","0.700621843875321","0.700621843875321","MICS",1,"MNG2013","Mongolia","2013","hl","SecondaryEducation2035","0.68820888914886",1,"SecondaryEducation2035",0.012412954726461
"MNG2013+SecondaryEducation35plus","SecondaryEducation35plus","MNG2013","0.640996017236886","0.640996017236886","0.640996017236886","MICS",1,"MNG2013","Mongolia","2013","hl","SecondaryEducation35plus","0.631838096569642",1,"SecondaryEducation35plus",0.00915792066724408
"MNG2013+Stunting","Stunting","MNG2013","0.10916527021121","0.10916527021121","0.10916527021121","MICS",1,"MNG2013","Mongolia","2013","ch","Stunting","0.10916527021121",1,"Stunting",0
"MNG2013+Wasting","Wasting","MNG2013","0.010099111712239","0.010099111712239","0.010099111712239","MICS",1,"MNG2013","Mongolia","2013","ch","Wasting","0.0100991117122388",1,"Wasting",1.99493199737333e-16
"MNG2018+AccessElectricity","AccessElectricity","MNG2018","0.978839847906711","0.978839847906711","0.978839847906711","MICS",1,"MNG2018","Mongolia","2018","hh","AccessElectricity","0.978839847906711",1,"AccessElectricity",0
"MNG2018+BankCardHH","BankCardHH","MNG2018","0.933804928813117","0.933804928813117","0.933804928813117","MICS",1,"MNG2018","Mongolia","2018","hh","BankCardHH","0.933804928813117",1,"BankCardHH",0
"MNG2018+BasicWater","BasicWater","MNG2018","0.732765794443236","0.732765794443236","0.732765794443236","MICS",1,"MNG2018","Mongolia","2018","hh","BasicWater","0.737369977388347",1,"BasicWater",0.004604182945111
"MNG2018+CleanFuel","CleanFuel","MNG2018","0.504185929832763","0.504185929832763","0.504185929832763","MICS",1,"MNG2018","Mongolia","2018","hh","CleanFuel","0.504185929832763",1,"CleanFuel",0
"MNG2018+ContraceptiveMethod","ContraceptiveMethod","MNG2018","0.626233327949087","0.626233327949087","0.626233327949087","MICS",1,"MNG2018","Mongolia","2018","wm","ContraceptiveMethod","0.648244981907991",1,"ContraceptiveMethod",0.0220116539589039
"MNG2018+Covid","Covid","MNG2018","0.203935675439427","0.203935675439427","0.203935675439427","MICS",1,"MNG2018","Mongolia","2018","hl","Covid","0.203935675439427",1,"Covid",0
"MNG2018+HandwashHL","HandwashHL","MNG2018","0.81990018630733","0.81990018630733","0.81990018630733","MICS",1,"MNG2018","Mongolia","2018","hl","HandwashHL","0.81990018630733",1,"HandwashHL",0
"MNG2018+HigherEducation2535","HigherEducation2535","MNG2018","0.518166633348321","0.518166633348321","0.518166633348321","MICS",1,"MNG2018","Mongolia","2018","hl","HigherEducation2535","0.518166633348321",1,"HigherEducation2535",0
"MNG2018+HigherEducation35plus","HigherEducation35plus","MNG2018","0.256599124888571","0.256599124888571","0.256599124888571","MICS",1,"MNG2018","Mongolia","2018","hl","HigherEducation35plus","0.256490198232289",1,"HigherEducation35plus",0.000108926656281982
"MNG2018+InternetUse","InternetUse","MNG2018","0.790960849705352","0.874289861035796","0.707631838374909","MICS",1,"MNG2018","Mongolia","2018","wm","InternetUse","0.67998716160063",1,"InternetUse",0.110973688104722
"MNG2018+LearningHL","LearningHL","MNG2018","0.964840971765766","0.964840971765766","0.964840971765766","MICS",1,"MNG2018","Mongolia","2018","hl","LearningHL","0.964840971765766",1,"LearningHL",0
"MNG2018+MobilePhone","MobilePhone","MNG2018","0.959327340763922","0.965440271543417","0.953214409984428","MICS",1,"MNG2018","Mongolia","2018","wm","MobilePhone","0.961527133422639",1,"MobilePhone",0.00219979265871695
"MNG2018+MobilePhoneHH","MobilePhoneHH","MNG2018","0.982198744938914","0.982198744938914","0.982198744938914","MICS",1,"MNG2018","Mongolia","2018","hh","MobilePhoneHH","0.982198744938914",1,"MobilePhoneHH",0
"MNG2018+NotCrowdedHL","NotCrowdedHL","MNG2018","0.374326268723208","0.374326268723208","0.374326268723208","MICS",1,"MNG2018","Mongolia","2018","hl","NotCrowdedHL","0.374326268723208",1,"NotCrowdedHL",0
"MNG2018+NotOverweight","NotOverweight","MNG2018","0.892736246093105","0.892736246093105","0.892736246093105","MICS",1,"MNG2018","Mongolia","2018","ch","NotOverweight","0.892736246093105",1,"NotOverweight",0
"MNG2018+NotStunting","NotStunting","MNG2018","0.904956015879543","0.904956015879543","0.904956015879543","MICS",1,"MNG2018","Mongolia","2018","ch","NotStunting","0.904956015879543",1,"NotStunting",0
"MNG2018+NotWasting","NotWasting","MNG2018","0.990048251401356","0.990048251401356","0.990048251401356","MICS",1,"MNG2018","Mongolia","2018","ch","NotWasting","0.990048251401356",1,"NotWasting",0
"MNG2018+Overweight","Overweight","MNG2018","0.107263753906895","0.107263753906895","0.107263753906895","MICS",1,"MNG2018","Mongolia","2018","ch","Overweight","0.107263753906895",1,"Overweight",0
"MNG2018+ProfessionalHelp","ProfessionalHelp","MNG2018","0.993394652328798","0.993394652328798","0.993394652328798","MICS",1,"MNG2018","Mongolia","2018","wm","ProfessionalHelp","0.993394652328798",1,"ProfessionalHelp",0
"MNG2018+ReasonBeating","ReasonBeating","MNG2018","0.09283809011573","0.09283809011573","0.09283809011573","MICS",1,"MNG2018","Mongolia","2018","wm","ReasonBeating","0.0928380901157303",1,"ReasonBeating",3.05311331771918e-16
"MNG2018+SafeSanitation","SafeSanitation","MNG2018","0.684576522356673","0.684576522356673","0.684576522356673","MICS",1,"MNG2018","Mongolia","2018","hh","SafeSanitation","0.683550639588242",1,"SafeSanitation",0.00102588276843096
"MNG2018+SafeSanitationHL","SafeSanitationHL","MNG2018","0.68841253219662","0.68841253219662","0.68841253219662","MICS",1,"MNG2018","Mongolia","2018","hl","SafeSanitationHL","0.68841253219662",1,"SafeSanitationHL",0
"MNG2018+SecondaryEducation2035","SecondaryEducation2035","MNG2018","0.779346652756262","0.779346652756262","0.779346652756262","MICS",1,"MNG2018","Mongolia","2018","hl","SecondaryEducation2035","0.79102720435072",1,"SecondaryEducation2035",0.011680551594458
"MNG2018+SecondaryEducation35plus","SecondaryEducation35plus","MNG2018","0.7518590001119","0.7518590001119","0.7518590001119","MICS",1,"MNG2018","Mongolia","2018","hl","SecondaryEducation35plus","0.616155614104457",1,"SecondaryEducation35plus",0.135703386007443
"MNG2018+Stunting","Stunting","MNG2018","0.095043984120457","0.095043984120457","0.095043984120457","MICS",1,"MNG2018","Mongolia","2018","ch","Stunting","0.0950439841204569",1,"Stunting",9.71445146547012e-17
"MNG2018+Wasting","Wasting","MNG2018","0.009951748598644","0.009951748598644","0.009951748598644","MICS",1,"MNG2018","Mongolia","2018","ch","Wasting","0.00995174859864416",1,"Wasting",1.59594559789866e-16
"MNG2018+WaterOnstieHL","WaterOnstieHL","MNG2018","0.336146275029806","0.336146275029806","0.336146275029806","MICS",1,"MNG2018","Mongolia","2018","hl","WaterOnstieHL","0.336146275029806",1,"WaterOnstieHL",0
"NPL2019+AccessElectricity","AccessElectricity","NPL2019","0.904909219492841","0.904909219492841","0.904909219492841","MICS",1,"NPL2019","Nepal","2019","hh","AccessElectricity","0.904909219492841",1,"AccessElectricity",0
"NPL2019+BankCardHH","BankCardHH","NPL2019","0.733540416165785","0.733540416165785","0.733540416165785","MICS",1,"NPL2019","Nepal","2019","hh","BankCardHH","0.733540416165785",1,"BankCardHH",0
"NPL2019+BasicWater","BasicWater","NPL2019","0.930780055795752","0.930780055795752","0.930780055795752","MICS",1,"NPL2019","Nepal","2019","hh","BasicWater","0.930780055795752",1,"BasicWater",0
"NPL2019+CleanFuel","CleanFuel","NPL2019","0.46677521606075","0.46677521606075","0.46677521606075","MICS",1,"NPL2019","Nepal","2019","hh","CleanFuel","0.46677521606075",1,"CleanFuel",0
"NPL2019+ContraceptiveMethod","ContraceptiveMethod","NPL2019","0.623181168832404","0.623181168832404","0.623181168832404","MICS",1,"NPL2019","Nepal","2019","wm","ContraceptiveMethod","0.607177222262393",1,"ContraceptiveMethod",0.016003946570011
"NPL2019+Covid","Covid","NPL2019","0.333792762124278","0.333792762124278","0.333792762124278","MICS",1,"NPL2019","Nepal","2019","hl","Covid","0.333792762124278",1,"Covid",0
"NPL2019+HandwashHL","HandwashHL","NPL2019","0.844129159154043","0.844129159154043","0.844129159154043","MICS",1,"NPL2019","Nepal","2019","hl","HandwashHL","0.844129159154043",1,"HandwashHL",0
"NPL2019+HigherEducation2535","HigherEducation2535","NPL2019","0.141786354016999","0.141786354016999","0.141786354016999","MICS",1,"NPL2019","Nepal","2019","hl","HigherEducation2535","0.141786354016999",1,"HigherEducation2535",0
"NPL2019+HigherEducation35plus","HigherEducation35plus","NPL2019","0.040567373992865","0.040567373992865","0.040567373992865","MICS",1,"NPL2019","Nepal","2019","hl","HigherEducation35plus","0.040567373992865",1,"HigherEducation35plus",0
"NPL2019+InternetUse","InternetUse","NPL2019","0.450289553840353","0.450289553840353","0.450289553840353","MICS",1,"NPL2019","Nepal","2019","wm","InternetUse","0.450289553840353",1,"InternetUse",0
"NPL2019+LearningHL","LearningHL","NPL2019","0.972960542161447","0.972960542161447","0.972960542161447","MICS",1,"NPL2019","Nepal","2019","hl","LearningHL","0.972960542161447",1,"LearningHL",0
"NPL2019+MobilePhone","MobilePhone","NPL2019","0.713584713379394","0.824487894705111","0.602681532053678","MICS",1,"NPL2019","Nepal","2019","wm","MobilePhone","0.824487894705111",1,"MobilePhone",0.110903181325717
"NPL2019+MobilePhoneHH","MobilePhoneHH","NPL2019","0.948436321246083","0.948436321246083","0.948436321246083","MICS",1,"NPL2019","Nepal","2019","hh","MobilePhoneHH","0.948436321246083",1,"MobilePhoneHH",0
"NPL2019+NotCrowdedHL","NotCrowdedHL","NPL2019","0.532541889998785","0.532541889998785","0.532541889998785","MICS",1,"NPL2019","Nepal","2019","hl","NotCrowdedHL","0.532541889998785",1,"NotCrowdedHL",0
"NPL2019+NotOverweight","NotOverweight","NPL2019","0.973606423464089","0.973606423464089","0.973606423464089","MICS",1,"NPL2019","Nepal","2019","ch","NotOverweight","0.973606423464089",1,"NotOverweight",0
"NPL2019+NotStunting","NotStunting","NPL2019","0.68335660256534","0.68335660256534","0.68335660256534","MICS",1,"NPL2019","Nepal","2019","ch","NotStunting","0.68335660256534",1,"NotStunting",0
"NPL2019+NotWasting","NotWasting","NPL2019","0.877151197099338","0.877151197099338","0.877151197099338","MICS",1,"NPL2019","Nepal","2019","ch","NotWasting","0.877151197099338",1,"NotWasting",0
"NPL2019+NoViolenceJustifiedAgainstWomen","NoViolenceJustifiedAgainstWomen","NPL2019","0.705485448124131","0.705485448124131","0.705485448124131","MICS",1,"NPL2019","Nepal","2019","wm","NoViolenceJustifiedAgainstWomen","0.705485448124131",1,"NoViolenceJustifiedAgainstWomen",0
"NPL2019+Overweight","Overweight","NPL2019","0.026393576535912","0.026393576535912","0.026393576535912","MICS",1,"NPL2019","Nepal","2019","ch","Overweight","0.0263935765359116",1,"Overweight",4.02455846426619e-16
"NPL2019+ProfessionalHelp","ProfessionalHelp","NPL2019","0.774438710688848","0.774438710688848","0.774438710688848","MICS",1,"NPL2019","Nepal","2019","wm","ProfessionalHelp","0.772124099036119",1,"ProfessionalHelp",0.00231461165272895
"NPL2019+ReasonBeating","ReasonBeating","NPL2019","0.294514551875869","0.294514551875869","0.294514551875869","MICS",1,"NPL2019","Nepal","2019","wm","ReasonBeating","0.294514551875869",1,"ReasonBeating",0
"NPL2019+SafeSanitation","SafeSanitation","NPL2019","0.755995257845569","0.755995257845569","0.755995257845569","MICS",1,"NPL2019","Nepal","2019","hh","SafeSanitation","0.755995257845569",1,"SafeSanitation",0
"NPL2019+SafeSanitationHL","SafeSanitationHL","NPL2019","0.784350271862487","0.784350271862487","0.784350271862487","MICS",1,"NPL2019","Nepal","2019","hl","SafeSanitationHL","0.784350271862487",1,"SafeSanitationHL",0
"NPL2019+SecondaryEducation2035","SecondaryEducation2035","NPL2019","0.317054261005706","0.317054261005706","0.317054261005706","MICS",1,"NPL2019","Nepal","2019","hl","SecondaryEducation2035","0.317054261005706",1,"SecondaryEducation2035",0
"NPL2019+SecondaryEducation35plus","SecondaryEducation35plus","NPL2019","0.080670901403414","0.080670901403414","0.080670901403414","MICS",1,"NPL2019","Nepal","2019","hl","SecondaryEducation35plus","0.0806709014034141",1,"SecondaryEducation35plus",9.71445146547012e-17
"NPL2019+Stunting","Stunting","NPL2019","0.31664339743466","0.31664339743466","0.31664339743466","MICS",1,"NPL2019","Nepal","2019","ch","Stunting","0.31664339743466",1,"Stunting",0
"NPL2019+Wasting","Wasting","NPL2019","0.122848802900662","0.122848802900662","0.122848802900662","MICS",1,"NPL2019","Nepal","2019","ch","Wasting","0.122848802900662",1,"Wasting",0
"NPL2019+WaterOnstieHL","WaterOnstieHL","NPL2019","0.779917562939415","0.779917562939415","0.779917562939415","MICS",1,"NPL2019","Nepal","2019","hl","WaterOnstieHL","0.779917562939415",1,"WaterOnstieHL",0
"NPL61+AccessElectricity","AccessElectricity","NPL61","0.763129092995336","0.763129092995336","0.763129092995336","DHS",1,"NPL61","NP","61","HR","AccessElectricity","0.763129092995336",1,"AccessElectricity",0
"NPL61+BasicWater","BasicWater","NPL61","0.859168478687009","0.859168478687009","0.859168478687009","DHS",1,"NPL61","NP","61","HR","BasicWater","0.859168478687009",1,"BasicWater",0
"NPL61+CleanFuel","CleanFuel","NPL61","0.236210997074833","0.236210997074833","0.236210997074833","DHS",1,"NPL61","NP","61","HR","CleanFuel","0.236210997074833",1,"CleanFuel",0
"NPL61+ContraceptiveMethod","ContraceptiveMethod","NPL61","0.561941135367324","0.561941135367324","0.561941135367324","DHS",1,"NPL61","NP","61","IR","ContraceptiveMethod","0.561941135367324",1,"ContraceptiveMethod",0
"NPL61+HigherEducation2535","HigherEducation2535","NPL61","0.123439364619316","0.123439364619316","0.123439364619316","DHS",1,"NPL61","NP","61","PR","HigherEducation2535","0.123439364619316",1,"HigherEducation2535",0
"NPL61+HigherEducation35plus","HigherEducation35plus","NPL61","0.053768770112496","0.053768770112496","0.053768770112496","DHS",1,"NPL61","NP","61","PR","HigherEducation35plus","0.0517496325232086",1,"HigherEducation35plus",0.0020191375892874
"NPL61+NotOverweight","NotOverweight","NPL61","0.986305610848694","0.986305610848694","0.986305610848694","DHS",1,"NPL61","NP","61","PR","NotOverweight","0.986305610848694",1,"NotOverweight",0
"NPL61+NotStunting","NotStunting","NPL61","0.586614482522199","0.586614482522199","0.586614482522199","DHS",1,"NPL61","NP","61","PR","NotStunting","0.586614482522199",1,"NotStunting",0
"NPL61+NotWasting","NotWasting","NPL61","0.884851463789316","0.884851463789316","0.884851463789316","DHS",1,"NPL61","NP","61","PR","NotWasting","0.884851463789316",1,"NotWasting",0
"NPL61+Overweight","Overweight","NPL61","0.013694389151306","0.013694389151306","0.013694389151306","DHS",1,"NPL61","NP","61","PR","Overweight","0.0136943891513064",1,"Overweight",3.98986399474666e-16
"NPL61+ProfessionalHelp","ProfessionalHelp","NPL61","0.458516917334361","0.458516917334361","0.458516917334361","DHS",1,"NPL61","NP","61","IR","ProfessionalHelp","0.458516917334361",1,"ProfessionalHelp",0
"NPL61+SafeSanitation","SafeSanitation","NPL61","0.382064626021452","0.382064626021452","0.382064626021452","DHS",1,"NPL61","NP","61","HR","SafeSanitation","0.382064626021452",1,"SafeSanitation",0
"NPL61+SecondaryEducation2035","SecondaryEducation2035","NPL61","0.300318407886016","0.300318407886016","0.300318407886016","DHS",1,"NPL61","NP","61","PR","SecondaryEducation2035","0.300318407886016",1,"SecondaryEducation2035",0
"NPL61+SecondaryEducation35plus","SecondaryEducation35plus","NPL61","0.102374415767703","0.102374415767703","0.102374415767703","DHS",1,"NPL61","NP","61","PR","SecondaryEducation35plus","0.102307793244155",1,"SecondaryEducation35plus",6.66225235479989e-05
"NPL61+Stunting","Stunting","NPL61","0.413385517477801","0.413385517477801","0.413385517477801","DHS",1,"NPL61","NP","61","PR","Stunting","0.413385517477801",1,"Stunting",0
"NPL61+Wasting","Wasting","NPL61","0.115148536210684","0.115148536210684","0.115148536210684","DHS",1,"NPL61","NP","61","PR","Wasting","0.115148536210684",1,"Wasting",0
"NPL7H+AccessElectricity","AccessElectricity","NPL7H","0.904811220392946","0.904811220392946","0.904811220392946","DHS",1,"NPL7H","NP","7H","HR","AccessElectricity","0.904811220392946",1,"AccessElectricity",0
"NPL7H+AllViolence","AllViolence","NPL7H","0.265884152415159","0.265884152415159","0.265884152415159","DHS",1,"NPL7H","NP","7H","IR","AllViolence","0.263298905526524",1,"AllViolence",0.00258524688863498
"NPL7H+BankAccount","BankAccount","NPL7H","0.403895140789033","0.403895140789033","0.403895140789033","DHS",1,"NPL7H","NP","7H","IR","BankAccount","0.403895140789033",1,"BankAccount",0
"NPL7H+BasicWater","BasicWater","NPL7H","0.91989319154803","0.91989319154803","0.91989319154803","DHS",1,"NPL7H","NP","7H","HR","BasicWater","0.91989319154803",1,"BasicWater",0
"NPL7H+CleanFuel","CleanFuel","NPL7H","0.339465565254647","0.339465565254647","0.339465565254647","DHS",1,"NPL7H","NP","7H","HR","CleanFuel","0.339465565254647",1,"CleanFuel",0
"NPL7H+ContraceptiveMethod","ContraceptiveMethod","NPL7H","0.562957920634847","0.562957920634847","0.562957920634847","DHS",1,"NPL7H","NP","7H","IR","ContraceptiveMethod","0.562957920634847",1,"ContraceptiveMethod",0
"NPL7H+Covid","Covid","NPL7H","0.169344647701478","0.169344647701478","0.169344647701478","DHS",1,"NPL7H","NP","7H","PR","Covid","0.169344647701478",1,"Covid",0
"NPL7H+EmotionalViolence","EmotionalViolence","NPL7H","0.124480221382843","0.124480221382843","0.124480221382843","DHS",1,"NPL7H","NP","7H","IR","EmotionalViolence","0.122973358847194",1,"EmotionalViolence",0.001506862535649
"NPL7H+HandWashPR","HandWashPR","NPL7H","0.461548856028716","0.461548856028716","0.461548856028716","DHS",1,"NPL7H","NP","7H","PR","HandWashPR","0.461548856028716",1,"HandWashPR",0
"NPL7H+HigherEducation2535","HigherEducation2535","NPL7H","0.214401142263591","0.214401142263591","0.214401142263591","DHS",1,"NPL7H","NP","7H","PR","HigherEducation2535","0.214401142263591",1,"HigherEducation2535",0
"NPL7H+HigherEducation35plus","HigherEducation35plus","NPL7H","0.068718061492399","0.068718061492399","0.068718061492399","DHS",1,"NPL7H","NP","7H","PR","HigherEducation35plus","0.0667404710710657",1,"HigherEducation35plus",0.00197759042133329
"NPL7H+InternetUse","InternetUse","NPL7H","0.288514824311403","0.288514824311403","0.288514824311403","DHS",1,"NPL7H","NP","7H","IR","InternetUse","0.288514824311403",1,"InternetUse",0
"NPL7H+LearningPR","LearningPR","NPL7H","0.962208328458099","0.962208328458099","0.962208328458099","DHS",1,"NPL7H","NP","7H","PR","LearningPR","0.962208328458099",1,"LearningPR",0
"NPL7H+MobilePhone","MobilePhone","NPL7H","0.820414799222377","0.928477238937154","0.766383579364989","DHS",1,"NPL7H","NP","7H","IR","MobilePhone","0.726326577822998",1,"MobilePhone",0.094088221399379
"NPL7H+NotCrowdedPR","NotCrowdedPR","NPL7H","0.477477445618617","0.477477445618617","0.477477445618617","DHS",1,"NPL7H","NP","7H","PR","NotCrowdedPR","0.477477445618617",1,"NotCrowdedPR",0
"NPL7H+NotOverweight","NotOverweight","NPL7H","0.988254086224282","0.988254086224282","0.988254086224282","DHS",1,"NPL7H","NP","7H","PR","NotOverweight","0.988254086224282",1,"NotOverweight",0
"NPL7H+NotStunting","NotStunting","NPL7H","0.635978510638051","0.635978510638051","0.635978510638051","DHS",1,"NPL7H","NP","7H","PR","NotStunting","0.635978510638051",1,"NotStunting",0
"NPL7H+NotWasting","NotWasting","NPL7H","0.902482518079392","0.902482518079392","0.902482518079392","DHS",1,"NPL7H","NP","7H","PR","NotWasting","0.902482518079392",1,"NotWasting",0
"NPL7H+Overweight","Overweight","NPL7H","0.011745913775718","0.011745913775718","0.011745913775718","DHS",1,"NPL7H","NP","7H","PR","Overweight","0.0117459137757184",1,"Overweight",3.98986399474666e-16
"NPL7H+PhysicalViolence","PhysicalViolence","NPL7H","0.229012885822949","0.229012885822949","0.229012885822949","DHS",1,"NPL7H","NP","7H","IR","PhysicalViolence","0.22802246784388",1,"PhysicalViolence",0.000990417979069014
"NPL7H+ProfessionalHelp","ProfessionalHelp","NPL7H","0.67355741356582","0.67355741356582","0.67355741356582","DHS",1,"NPL7H","NP","7H","IR","ProfessionalHelp","0.640484543490835",1,"ProfessionalHelp",0.0330728700749851
"NPL7H+SafeSanitation","SafeSanitation","NPL7H","0.617486596079827","0.617486596079827","0.617486596079827","DHS",1,"NPL7H","NP","7H","HR","SafeSanitation","0.617486596079827",1,"SafeSanitation",0
"NPL7H+SafeSanitationPR","SafeSanitationPR","NPL7H","0.646177026217634","0.646177026217634","0.646177026217634","DHS",1,"NPL7H","NP","7H","PR","SafeSanitationPR","0.646177026217634",1,"SafeSanitationPR",0
"NPL7H+SecondaryEducation2035","SecondaryEducation2035","NPL7H","0.365244266472633","0.365244266472633","0.365244266472633","DHS",1,"NPL7H","NP","7H","PR","SecondaryEducation2035","0.365244266472633",1,"SecondaryEducation2035",0
"NPL7H+SecondaryEducation35plus","SecondaryEducation35plus","NPL7H","0.123418548822987","0.123418548822987","0.123418548822987","DHS",1,"NPL7H","NP","7H","PR","SecondaryEducation35plus","0.123190940320044",1,"SecondaryEducation35plus",0.000227608502942997
"NPL7H+SexualPhysicalViolence","SexualPhysicalViolence","NPL7H","0.244758666528961","0.244758666528961","0.244758666528961","DHS",1,"NPL7H","NP","7H","IR","SexualPhysicalViolence","0.242907684626805",1,"SexualPhysicalViolence",0.00185098190215599
"NPL7H+SexualViolence","SexualViolence","NPL7H","0.074897929316163","0.074897929316163","0.074897929316163","DHS",1,"NPL7H","NP","7H","IR","SexualViolence","0.0704711868274423",1,"SexualViolence",0.0044267424887207
"NPL7H+Stunting","Stunting","NPL7H","0.364021489361949","0.364021489361949","0.364021489361949","DHS",1,"NPL7H","NP","7H","PR","Stunting","0.364021489361949",1,"Stunting",0
"NPL7H+Wasting","Wasting","NPL7H","0.097517481920608","0.097517481920608","0.097517481920608","DHS",1,"NPL7H","NP","7H","PR","Wasting","0.0975174819206079",1,"Wasting",9.71445146547012e-17
"NPL7H+WaterOnsitePR","WaterOnsitePR","NPL7H","0.695232192615126","0.695232192615126","0.695232192615126","DHS",1,"NPL7H","NP","7H","PR","WaterOnsitePR","0.695232192615126",1,"WaterOnsitePR",0
"PAK61+AccessElectricity","AccessElectricity","PAK61","0.936155352899652","0.936155352899652","0.936155352899652","DHS",1,"PAK61","PK","61","HR","AccessElectricity","0.936155352899652",1,"AccessElectricity",0
"PAK61+BasicWater","BasicWater","PAK61","0.872162005734191","0.872162005734191","0.872162005734191","DHS",1,"PAK61","PK","61","HR","BasicWater","0.872162005734191",1,"BasicWater",0
"PAK61+CleanFuel","CleanFuel","PAK61","0.376155660216339","0.376155660216339","0.376155660216339","DHS",1,"PAK61","PK","61","HR","CleanFuel","0.376155660216339",1,"CleanFuel",0
"PAK61+ContraceptiveMethod","ContraceptiveMethod","PAK61","0.47031353249966","0.47031353249966","0.47031353249966","DHS",1,"PAK61","PK","61","IR","ContraceptiveMethod","0.47031353249966",1,"ContraceptiveMethod",0
"PAK61+HigherEducation2535","HigherEducation2535","PAK61","0.169351428070277","0.169351428070277","0.169351428070277","DHS",1,"PAK61","PK","61","PR","HigherEducation2535","0.170917521534247",1,"HigherEducation2535",0.00156609346396999
"PAK61+HigherEducation35plus","HigherEducation35plus","PAK61","0.098583946811138","0.098583946811138","0.098583946811138","DHS",1,"PAK61","PK","61","PR","HigherEducation35plus","0.0975233098113151",1,"HigherEducation35plus",0.00106063699982289
"PAK61+NotOverweight","NotOverweight","PAK61","0.967212041104716","0.967212041104716","0.967212041104716","DHS",1,"PAK61","PK","61","PR","NotOverweight","0.967212041104716",1,"NotOverweight",0
"PAK61+NotStunting","NotStunting","PAK61","0.549338289507839","0.549338289507839","0.549338289507839","DHS",1,"PAK61","PK","61","PR","NotStunting","0.549338289507839",1,"NotStunting",0
"PAK61+NotWasting","NotWasting","PAK61","0.891734107559728","0.891734107559728","0.891734107559728","DHS",1,"PAK61","PK","61","PR","NotWasting","0.891734107559728",1,"NotWasting",0
"PAK61+Overweight","Overweight","PAK61","0.032787958895284","0.032787958895284","0.032787958895284","DHS",1,"PAK61","PK","61","PR","Overweight","0.0327879588952844",1,"Overweight",4.02455846426619e-16
"PAK61+ProfessionalHelp","ProfessionalHelp","PAK61","0.588540674005961","0.588540674005961","0.588540674005961","DHS",1,"PAK61","PK","61","IR","ProfessionalHelp","0.588540674005961",1,"ProfessionalHelp",0
"PAK61+SafeSanitation","SafeSanitation","PAK61","0.588373222782686","0.588373222782686","0.588373222782686","DHS",1,"PAK61","PK","61","HR","SafeSanitation","0.588604845815277",1,"SafeSanitation",0.000231623032590944
"PAK61+SecondaryEducation2035","SecondaryEducation2035","PAK61","0.32966740081397","0.32966740081397","0.32966740081397","DHS",1,"PAK61","PK","61","PR","SecondaryEducation2035","0.330941534394041",1,"SecondaryEducation2035",0.001274133580071
"PAK61+SecondaryEducation35plus","SecondaryEducation35plus","PAK61","0.192539622096469","0.192539622096469","0.192539622096469","DHS",1,"PAK61","PK","61","PR","SecondaryEducation35plus","0.193553704605535",1,"SecondaryEducation35plus",0.00101408250906601
"PAK61+Stunting","Stunting","PAK61","0.450661710492161","0.450661710492161","0.450661710492161","DHS",1,"PAK61","PK","61","PR","Stunting","0.450661710492161",1,"Stunting",0
"PAK61+Wasting","Wasting","PAK61","0.108265892440272","0.108265892440272","0.108265892440272","DHS",1,"PAK61","PK","61","PR","Wasting","0.108265892440272",1,"Wasting",0
"PAK71+AccessElectricity","AccessElectricity","PAK71","0.926598667140691","0.926598667140691","0.926598667140691","DHS",1,"PAK71","PK","71","HR","AccessElectricity","0.926598667140691",1,"AccessElectricity",0
"PAK71+AllViolence","AllViolence","PAK71","0.335605057771124","0.335605057771124","0.335605057771124","DHS",1,"PAK71","PK","71","IR","AllViolence","0.334733920121001",1,"AllViolence",0.000871137650122977
"PAK71+BankAccount","BankAccount","PAK71","0.111975889288082","0.111975889288082","0.111975889288082","DHS",1,"PAK71","PK","71","IR","BankAccount","0.111975889288082",1,"BankAccount",0
"PAK71+BasicWater","BasicWater","PAK71","0.869169437295711","0.869169437295711","0.869169437295711","DHS",1,"PAK71","PK","71","HR","BasicWater","0.869169437295711",1,"BasicWater",0
"PAK71+CleanFuel","CleanFuel","PAK71","0.503562137743199","0.503562137743199","0.503562137743199","DHS",1,"PAK71","PK","71","HR","CleanFuel","0.503562137743199",1,"CleanFuel",0
